Name,periods,lines,conductors,subs_hv,subs_mv,SetUnion_OrderedSet,buses,Value
subs_hv_Q,12.0,,,1.0,,,,0.044912353900859486
subs_hv_Q,13.0,,,0.0,,,,0.04055996188707219
subs_hv_Q,13.0,,,1.0,,,,0.04944606456510948
subs_hv_Q,14.0,,,0.0,,,,0.04123832060003419
subs_hv_Q,14.0,,,1.0,,,,0.042850245055242264
subs_hv_Q,15.0,,,0.0,,,,0.039616885766609836
subs_hv_Q,15.0,,,1.0,,,,0.04636510030839212
subs_hv_Q,16.0,,,0.0,,,,0.041511265989733856
subs_hv_Q,16.0,,,1.0,,,,0.04799424701627711
subs_hv_Q,17.0,,,0.0,,,,0.03974950904436753
subs_hv_Q,17.0,,,1.0,,,,0.04658671116896088
subs_hv_Q,18.0,,,0.0,,,,0.038908152217294156
subs_hv_Q,18.0,,,1.0,,,,0.04818592455909891
subs_hv_Q,19.0,,,0.0,,,,0.03874764435885941
subs_hv_Q,19.0,,,1.0,,,,0.04496478371371337
subs_hv_Q,20.0,,,0.0,,,,0.038807256938976055
subs_hv_Q,20.0,,,1.0,,,,0.045663676147689417
subs_hv_Q,21.0,,,0.0,,,,0.042317075402603446
subs_hv_Q,21.0,,,1.0,,,,0.044425124207779054
