date,total load,irradiation
01/07 17:00:00,173.01638613045705,0.0
01/07 18:00:00,164.6538397192,0.0
01/07 19:00:00,161.58883457837084,0.0
01/07 20:00:00,163.2169175305649,0.0
01/07 21:00:00,168.22800624860005,0.0
01/07 22:00:00,164.949253932643,0.0
01/07 23:00:00,174.5716228187192,0.0
01/08 00:00:00,179.66998556057067,0.0
01/08 01:00:00,167.43008818358092,0.0
01/08 02:00:00,164.30406535868278,0.0
01/08 03:00:00,169.42425311175447,0.0
01/08 04:00:00,175.53742512385048,0.0
01/08 05:00:00,183.5704087080523,0.0
01/08 06:00:00,167.6792215986921,0.0
01/08 07:00:00,180.16414451953761,11.6
01/08 08:00:00,167.73810360762684,95.45
01/08 09:00:00,171.54677322278303,187.81
01/08 10:00:00,171.48305430991292,265.41
01/08 11:00:00,167.7898561527868,256.61
01/08 12:00:00,179.73201770221792,213.86
01/08 13:00:00,165.97088839668265,162.65
01/08 14:00:00,168.41455593826373,108.4
01/08 15:00:00,173.15314931596708,24.52
01/08 16:00:00,167.79406431899642,0.0
01/08 17:00:00,175.10733791035807,0.0
01/08 18:00:00,179.86204263771907,0.0
01/08 19:00:00,172.6401766251849,0.0
01/08 20:00:00,171.49784076782763,0.0
01/08 21:00:00,170.76199871477058,0.0
01/08 22:00:00,173.38605530578957,0.0
01/08 23:00:00,168.88206074207315,0.0
01/09 00:00:00,172.03624752873117,0.0
01/09 01:00:00,176.07964861139178,0.0
01/09 02:00:00,183.57990071345128,0.0
01/09 03:00:00,169.24761726996556,0.0
01/09 04:00:00,173.14064147844545,0.0
01/09 05:00:00,163.80850509229924,0.0
01/09 06:00:00,171.24660247011505,0.0
01/09 07:00:00,162.53716875104166,12.5
01/09 08:00:00,171.39869255053634,99.3
01/09 09:00:00,179.43904744398873,139.15
01/09 10:00:00,162.21381851669747,228.66
01/09 11:00:00,180.59920092677794,230.36
01/09 12:00:00,177.77479344122986,205.0
01/09 13:00:00,168.2031088098883,182.5
01/09 14:00:00,181.19540894204118,93.95
01/09 15:00:00,167.36175601119052,26.47
